12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
12	6	5	5
