10	4	5	5
10	4	5	5
10	4	5	5
10	4	5	5
10	4	5	5
8	3	6	6
6	3	5	5
5	3	5	5
5	3	5	5
5	3	5	5
5	3	5	5
5	3	5	5
5	3	5	5
5	3	5	5
5	3	5	5
5	3	5	5
5	3	5	5
5	3	5	5
5	3	5	5
15	3	5	5
14	3	5	5
14	3	5	5
14	3	5	5
14	3	5	5
14	3	5	5
14	3	5	5
14	3	5	5
14	3	5	5
14	3	5	5
14	3	5	5
14	3	5	5
14	3	5	5
14	3	5	5
14	3	5	5
14	3	5	5
14	3	5	5
14	3	5	5
14	3	5	5
14	3	5	5
14	3	5	5
14	3	5	5
14	3	5	5
14	3	5	5
14	3	5	5
14	3	5	5
14	3	5	5
14	3	5	5
14	4	5	5
13	7	5	5
13	7	5	5
12	8	5	5
3	9	5	5
3	9	5	5
3	9	5	5
3	9	5	5
3	9	5	5
3	9	5	5
3	9	5	5
3	9	5	5
3	9	5	5
3	9	5	5
3	9	5	5
3	9	5	5
3	9	5	5
3	9	5	5
3	9	5	5
3	9	5	5
3	9	5	5
3	9	5	5
3	9	5	5
3	9	5	5
3	9	5	5
3	9	5	5
3	9	5	5
3	9	5	5
3	9	5	5
3	9	5	5
3	9	5	5
3	9	5	5
3	9	5	5
3	9	5	5
3	9	5	5
3	9	5	5
3	9	5	5
6	8	5	5
6	8	5	5
6	8	5	5
6	8	5	5
6	8	5	5
6	8	5	5
6	8	5	5
6	8	5	5
6	8	5	5
6	8	5	5
6	8	5	5
6	8	5	5
6	8	5	5
6	8	5	5
6	8	5	5
6	8	5	5
6	8	5	5
6	8	5	5
6	8	5	5
6	8	5	5
6	8	5	5
6	8	5	5
11	7	5	5
11	7	5	5
11	7	5	5
11	7	5	5
11	7	5	5
11	7	5	5
11	7	5	5
11	7	5	5
11	7	5	5
11	7	5	5
11	7	5	5
11	7	5	5
11	7	5	5
11	7	5	5
11	7	5	5
11	7	5	5
11	7	5	5
11	7	5	5
11	7	5	5
11	7	5	5
11	7	5	5
11	7	5	5
11	7	5	5
13	4	5	5
13	4	5	5
13	4	5	5
13	4	5	5
13	4	5	5
13	4	5	5
13	4	5	5
13	4	5	5
13	4	5	5
13	4	5	5
13	4	5	5
13	4	5	5
13	4	5	5
13	4	5	5
13	4	5	5
13	4	5	5
13	4	5	5
13	4	5	5
13	4	5	5
13	4	5	5
13	4	5	5
13	4	5	5
13	4	5	5
13	4	5	5
13	4	5	5
13	4	5	5
10	5	5	5
10	5	5	5
9	5	5	5
9	5	5	5
9	5	5	5
9	5	5	5
9	5	5	5
9	5	5	5
9	5	5	5
9	5	5	5
9	5	5	5
9	5	5	5
9	5	5	5
9	5	5	5
9	5	5	5
9	5	5	5
9	5	5	5
9	5	5	5
9	5	5	5
9	5	5	5
9	5	5	5
9	5	5	5
9	5	5	5
9	5	5	5
5	6	5	5
5	6	5	5
4	7	5	5
5	7	5	5
5	7	5	5
5	7	5	5
5	7	5	5
5	7	5	5
5	7	5	5
5	7	5	5
5	7	5	5
5	7	5	5
5	7	5	5
5	7	5	5
5	7	5	5
5	7	5	5
5	7	5	5
5	7	5	5
5	7	5	5
5	7	5	5
5	7	5	5
5	7	5	5
5	7	5	5
7	9	5	5
7	9	5	5
7	9	5	5
7	9	5	5
7	9	5	5
7	9	5	5
7	9	5	5
7	9	5	5
7	9	5	5
7	9	5	5
7	9	5	5
7	9	5	5
16	9	5	5
16	9	5	5
16	9	5	5
16	9	5	5
16	9	5	5
16	9	5	5
16	9	5	5
16	9	5	5
16	9	5	5
16	9	5	5
16	9	5	5
9	9	5	5
9	9	5	5
9	9	5	5
9	9	5	5
9	9	5	5
9	9	5	5
9	9	5	5
9	9	5	5
9	9	5	5
9	9	5	5
9	9	5	5
9	9	5	5
9	9	5	5
9	9	5	5
9	9	5	5
9	9	5	5
9	9	5	5
9	9	5	5
9	9	5	5
9	9	5	5
9	9	5	5
9	9	5	5
13	9	5	5
13	9	5	5
13	9	5	5
13	9	5	5
13	9	5	5
13	9	5	5
13	9	5	5
13	9	5	5
13	9	5	5
13	9	5	5
13	9	5	5
13	9	5	5
13	9	5	5
13	9	5	5
6	10	5	5
6	10	5	5
6	10	5	5
5	10	5	5
5	10	5	5
5	10	5	5
5	10	5	5
5	10	5	5
5	10	5	5
5	10	5	5
5	10	5	5
5	10	5	5
5	10	5	5
5	10	5	5
5	10	5	5
5	10	5	5
5	10	5	5
5	10	5	5
5	10	5	5
5	10	5	5
5	10	5	5
5	10	5	5
9	10	5	5
10	10	5	5
10	10	5	5
11	10	5	5
11	10	5	5
11	10	5	5
11	10	5	5
11	10	5	5
11	10	5	5
11	10	5	5
11	10	5	5
11	10	5	5
11	10	5	5
11	10	5	5
11	10	5	5
6	11	5	5
7	11	5	5
7	11	5	5
7	11	5	5
7	11	5	5
7	11	5	5
7	11	5	5
7	11	5	5
7	11	5	5
7	11	5	5
7	11	5	5
7	11	5	5
7	11	5	5
9	6	5	5
9	6	5	5
9	6	5	5
8	6	5	5
8	6	5	5
8	6	5	5
8	6	5	5
8	6	5	5
8	6	5	5
8	6	5	5
8	6	5	5
8	6	5	5
8	6	5	5
8	6	5	5
8	6	5	5
8	6	5	5
8	6	5	5
8	6	5	5
8	6	5	5
8	6	5	5
8	6	5	5
8	6	5	5
8	6	5	5
8	6	5	5
8	6	5	5
7	6	5	5
